,Unnamed: 0,mukey,OBJECTID_1,tk0_5a,tk5_20a,tk20_50a,tk50_100a,tk100_150a,tk150_999a,tk0_20a,tk0_30a,tk0_100a,tk0_150a,tk0_999a,musumcpcta,soc0_5,soc5_20,soc20_50,soc50_100,soc100_150,soc150_999,soc0_20,soc0_30,soc0_100,soc0_150,soc0_999,tk0_5s,tk5_20s,tk20_50s,tk50_100s,tk100_150s,tk150_999s,tk0_20s,tk0_30s,tk0_100s,tk0_150s,tk0_999s,musumcpcts,nccpi2cs,nccpi2sg,nccpi2co,nccpi2all,pctearthmc,rootznemc,rootznaws,droughty,pwsl1pomu,musumcpct
58,58,409126,55613,5.0,15.0,30.0,50.0,50.0,37.7000008,20.0,30.0,100.0,150.0,187.6999969,100,721.1300049,1757.6500244,1211.4799805,759.0499878,759.0499878,643.6699829,2478.7800293,2923.2600098,4449.3100586,5208.3598633,5852.0297852,5.0,15.0,30.0,50.0,50.0,37.7000008,20.0,30.0,100.0,150.0,187.6999969,100,0.37,0.29,0.0,0.37,100,150,91.0,1,0,100
59,59,409127,55614,5.0,15.0,30.0,50.0,50.0,50.4500008,20.0,30.0,100.0,150.0,200.4499969,100,1399.6899414,4199.0800781,4965.2402344,2790.3100586,1087.5500488,1078.1899414,5598.7797852,8030.0297852,13354.3300781,14441.8798828,15520.0703125,5.0,15.0,30.0,50.0,50.0,50.4500008,20.0,30.0,100.0,150.0,200.4499969,100,0.78,0.49,0.0,0.78,90,150,263.0,0,0,100
60,60,409128,55601,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,1539.9000244,3678.6499023,1526.8499756,1276.6999512,741.960022,29.6800003,5218.5498047,6003.0,8022.1000977,8764.0498047,8793.7304688,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.59,0.44,0.0,0.59,100,150,178.0,0,0,100
61,61,409129,55602,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,1539.9000244,3678.6499023,1526.8499756,1276.6999512,741.960022,29.6800003,5218.5498047,6003.0,8022.1000977,8764.0498047,8793.7304688,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.59,0.44,0.0,0.59,100,150,,0,0,100
62,62,409130,55603,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,1095.0400391,3285.1201172,5426.9399414,2497.9199219,741.960022,29.6800003,4380.1601563,6570.2402344,12305.0195313,13046.9804688,13076.6601563,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.53,0.4,0.0,0.53,100,150,178.0,0,0,100
63,63,409131,55585,5.0,15.0,30.0,50.0,50.0,31.4500008,20.0,30.0,100.0,150.0,181.4499969,100,1766.0999756,5298.2998047,7691.5498047,5116.2402344,3161.1398926,970.7800293,7064.3999023,10577.75,19872.1894531,23033.3398438,24004.1191406,5.0,15.0,30.0,50.0,50.0,31.4500008,20.0,30.0,100.0,150.0,181.4499969,100,0.63,0.42,0.0,0.63,95,150,231.0,0,5,100
64,64,409132,55624,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,2076.75,6222.0200195,10905.1396484,2667.0700684,2678.9899902,2839.7199707,8298.7695313,12411.1601563,21870.9707031,24549.9609375,27389.6796875,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,0.74,0.48,0.0,0.74,95,150,257.0,0,95,100
65,65,409133,55667,5.0,15.0,30.0,50.0,50.0,51.0999985,20.0,30.0,100.0,150.0,201.1000061,100,1588.2299805,4576.2402344,6486.9799805,6397.0600586,3257.9799805,2362.9499512,6164.4702148,8343.8798828,19048.5097656,22306.4902344,24669.4394531,5.0,15.0,30.0,50.0,50.0,51.0999985,20.0,30.0,100.0,150.0,201.1000061,100,0.79,0.59,0.0,0.79,95,150,,0,0,100
66,66,409134,55668,5.0,15.0,30.0,50.0,50.0,48.5499992,20.0,30.0,100.0,150.0,198.5500031,100,1557.3000488,4476.2597656,6409.1801758,6568.1601563,3232.8000488,2201.3500977,6033.5600586,8169.9501953,19010.890625,22243.6992188,24445.0390625,5.0,15.0,30.0,50.0,50.0,48.5499992,20.0,30.0,100.0,150.0,198.5500031,100,0.78,0.58,0.0,0.78,95,150,293.0,0,0,100
67,67,409135,55669,5.0,15.0,30.0,50.0,50.0,43.6500015,20.0,30.0,100.0,150.0,193.6499939,100,1486.6800537,4226.3598633,5971.6499023,6202.1098633,2764.4199219,1970.4799805,5713.0400391,7719.0200195,17886.8007813,20651.2207031,22621.6992188,5.0,14.8000002,29.3999996,49.0,49.0,43.6100006,19.7999992,29.6000004,98.1999969,147.1999969,190.8099976,100,0.65,0.45,0.0,0.65,85,150,293.0,0,0,100
68,68,409136,55611,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,1231.6099854,3319.2800293,1591.0899658,858.9799805,858.9799805,910.5200195,4550.8901367,5136.4101563,7000.9501953,7859.9301758,8770.4404297,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,0.45,0.36,0.0,0.45,100,150,105.0,1,0,100
69,69,409137,55591,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,2228.9399414,6686.8198242,13166.2900391,21253.9296875,12890.1503906,316.3299866,8915.7597656,13354.7900391,43335.9804688,56226.1289063,56542.4609375,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.59,0.32,0.0,0.59,95,150,326.0,0,100,100
70,70,409138,55651,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,791.539978,1454.2399902,717.4699707,1054.1999512,917.8599854,24.3400002,2245.7800293,2491.3999023,4017.4499512,4935.3100586,4959.6601563,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.07,0.04,0.0,0.07,95,150,,1,0,100
71,71,409139,55647,5.0,15.0,30.0,50.0,50.0,47.9000015,20.0,30.0,100.0,150.0,197.8999939,100,1479.25,3970.25,5451.3901367,4076.9499512,1950.7199707,2010.7299805,5449.5,7595.2597656,14977.8496094,16928.5703125,18939.3105469,5.0,14.5,28.5,47.5,47.5,47.7999992,19.5,29.0,95.5,143.0,190.8000031,100,0.83,0.56,0.0,0.83,85,150,284.0,0,0,100
72,72,409140,55648,5.0,15.0,30.0,50.0,50.0,50.4500008,20.0,30.0,100.0,150.0,200.4499969,100,1098.1800537,2986.2099609,3284.9599609,4091.2199707,2003.0500488,2123.2299805,4084.3999023,5179.3798828,11460.5800781,13463.6201172,15586.8496094,5.0,14.5,28.5,47.5,47.5,50.3499985,19.5,29.0,95.5,143.0,193.3500061,100,0.67,0.42,0.0,0.67,90,150,277.0,0,0,100
73,73,409141,55649,5.0,15.0,30.0,50.0,50.0,47.9000015,20.0,30.0,100.0,150.0,197.8999939,100,1073.3199463,2895.6699219,3136.4099121,3912.3898926,1936.4200439,2010.0799561,3968.9799805,5014.4501953,11017.7900391,12954.2001953,14964.2802734,5.0,14.5,28.5,47.5,47.5,47.7999992,19.5,29.0,95.5,143.0,190.8000031,100,0.67,0.41,0.0,0.67,85,150,277.0,0,0,100
74,74,409142,55650,5.0,15.0,30.0,50.0,50.0,46.3699989,20.0,30.0,100.0,150.0,196.3699951,100,1110.7800293,3026.6298828,3379.25,4028.2800293,1960.4200439,1978.4899902,4137.4199219,5280.6499023,11544.9501953,13505.3701172,15483.8603516,5.0,14.6999998,29.1000004,48.5,48.5,46.3100014,19.7000008,29.3999996,97.3000031,145.8000031,192.1100006,100,0.64,0.4,0.0,0.64,85,150,,0,0,100
75,75,409143,55655,5.0,15.0,30.0,50.0,50.0,6.0799999,20.0,30.0,100.0,150.0,156.0800018,100,1914.6199951,5743.8500977,11352.5703125,16632.2792969,9910.2304688,468.8900146,7658.4702148,11470.9697266,35643.3203125,45553.5507813,46022.4414063,5.0,15.0,30.0,49.2000008,47.5,3.4300001,20.0,30.0,99.1999969,146.6999969,150.1300049,100,0.72,0.4,0.0,0.72,85,150,284.0,0,5,100
76,76,409144,55646,5.0,15.0,30.0,50.0,50.0,4.4000001,20.0,30.0,100.0,150.0,154.3999939,100,2025.2900391,6075.8598633,10708.3300781,3370.3400879,2103.8898926,133.9900055,8101.1499023,12096.7001953,22179.8203125,24283.6992188,24417.6894531,5.0,15.0,30.0,50.0,50.0,4.4000001,20.0,30.0,100.0,150.0,154.3999939,100,0.66,0.38,0.0,0.66,90,150,317.0,0,5,100
77,77,409145,55599,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,1539.9000244,3678.6499023,1526.8499756,1655.4699707,741.960022,29.6800003,5218.5498047,6003.0,8400.8701172,9142.8300781,9172.5097656,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.64,0.5,0.0,0.64,100,150,201.0,0,0,100
78,78,409146,55600,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,1539.9000244,3678.6499023,1526.8499756,1655.4699707,741.960022,29.6800003,5218.5498047,6003.0,8400.8701172,9142.8300781,9172.5097656,5.0,15.0,30.0,50.0,50.0,2.0,20.0,30.0,100.0,150.0,152.0,100,0.63,0.5,0.0,0.63,100,150,201.0,0,0,100
79,79,409147,55636,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,1451.4499512,4188.4702148,4249.3701172,2716.7199707,1145.5,1214.2299805,5639.9199219,7713.4199219,12606.0097656,13751.5097656,14965.7402344,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,0.82,0.55,0.0,0.82,100,150,289.0,0,0,100
80,80,409148,55637,5.0,15.0,30.0,50.0,50.0,47.9000015,20.0,30.0,100.0,150.0,197.8999939,100,1398.0200195,3998.6899414,4069.2299805,2614.7600098,1130.4699707,1094.7700195,5396.7099609,7318.9799805,12080.7001953,13211.1699219,14305.9296875,5.0,15.0,30.0,50.0,50.0,47.9000015,20.0,30.0,100.0,150.0,197.8999939,100,0.81,0.54,0.0,0.81,85,150,289.0,0,0,100
81,81,409149,55638,5.0,15.0,30.0,50.0,50.0,50.4500008,20.0,30.0,100.0,150.0,200.4499969,100,1441.0799561,4165.6601563,4230.0400391,2725.7299805,1148.0400391,1155.9100342,5606.7402344,7640.9501953,12562.5195313,13710.5498047,14866.4599609,5.0,15.0,30.0,50.0,50.0,50.4500008,20.0,30.0,100.0,150.0,200.4499969,100,0.68,0.42,0.0,0.68,95,150,289.0,0,0,100
82,82,409150,55639,5.0,15.0,30.0,50.0,50.0,49.4300003,20.0,30.0,100.0,150.0,199.4299927,100,1376.5200195,3906.1298828,3902.1101074,2553.6398926,1105.8100586,1129.6400146,5282.6499023,7174.5297852,11738.4003906,12844.2099609,13973.8496094,5.0,14.8000002,29.3999996,49.0,49.0,49.3899994,19.7999992,29.6000004,98.1999969,147.1999969,196.5899963,100,0.67,0.42,0.0,0.67,90,150,289.0,0,0,100
83,83,409151,55640,5.0,15.0,30.0,50.0,50.0,49.4300003,20.0,30.0,100.0,150.0,199.4299927,100,1383.0500488,3912.6499023,3902.1101074,2553.6398926,1105.8100586,1129.6400146,5295.7001953,7187.5698242,11751.4404297,12857.2597656,13986.9003906,5.0,14.8000002,29.3999996,49.0,49.0,49.3899994,19.7999992,29.6000004,98.1999969,147.1999969,196.5899963,100,0.64,0.4,0.0,0.64,90,150,289.0,0,0,100
84,84,409152,55631,5.0,15.0,30.0,50.0,50.0,7.0999999,20.0,30.0,100.0,150.0,157.1000061,100,1410.1500244,4222.2402344,4907.7001953,6241.9501953,2590.7900391,140.6799927,5632.3999023,7727.7797852,16782.0507813,19372.8398438,19513.5195313,5.0,15.0,30.0,50.0,50.0,7.0999999,20.0,30.0,100.0,150.0,157.1000061,100,0.82,0.58,0.0,0.82,90,150,290.0,0,0,100
85,85,409153,55632,5.0,15.0,30.0,50.0,50.0,7.0999999,20.0,30.0,100.0,150.0,157.1000061,100,1133.2299805,3385.6699219,4498.8798828,6234.4599609,2590.7900391,140.6799927,4518.8999023,6298.7099609,15252.2304688,17843.0195313,17983.6992188,5.0,15.0,30.0,50.0,50.0,7.0999999,20.0,30.0,100.0,150.0,157.1000061,100,0.68,0.45,0.0,0.68,90,150,290.0,0,0,100
86,86,409154,55633,5.0,15.0,30.0,50.0,50.0,7.0999999,20.0,30.0,100.0,150.0,157.1000061,100,1133.2299805,3385.6699219,4498.8798828,6234.4599609,2590.7900391,140.6799927,4518.8999023,6298.7099609,15252.2304688,17843.0195313,17983.6992188,5.0,15.0,30.0,50.0,50.0,7.0999999,20.0,30.0,100.0,150.0,157.1000061,100,0.68,0.44,0.0,0.68,90,150,,0,0,100
87,87,409155,55598,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,1541.9599609,4617.6601563,8138.8798828,4889.8901367,2470.2399902,2117.6999512,6159.6201172,8876.1796875,19188.390625,21658.6308594,23776.3300781,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,0.82,0.56,0.0,0.82,90,150,297.0,0,0,100
88,88,409156,55644,5.0,15.0,30.0,50.0,50.0,4.27,20.0,30.0,100.0,150.0,154.2700043,100,2018.1199951,6045.0600586,10766.1796875,11037.1699219,7801.7099609,350.4100037,8063.1801758,12054.75,29866.5292969,37668.2382813,38018.640625,5.0,15.0,30.0,50.0,50.0,4.27,20.0,30.0,100.0,150.0,154.2700043,100,0.67,0.48,0.0,0.67,85,150,304.0,0,7,100
89,89,409159,55645,5.0,15.0,30.0,50.0,50.0,6.3099999,20.0,30.0,100.0,150.0,156.3099976,100,2070.6101074,6193.2797852,10934.3701172,11361.7695313,7845.3198242,391.9200134,8263.9003906,12290.3203125,30560.0390625,38405.359375,38797.2890625,5.0,15.0,30.0,50.0,50.0,6.3099999,20.0,30.0,100.0,150.0,156.3099976,100,0.66,0.48,0.0,0.66,85,150,304.0,0,12,100
90,90,409160,55623,5.0,15.0,30.0,50.0,50.0,19.2700005,20.0,30.0,100.0,150.0,169.2700043,100,2453.9199219,7343.2099609,13921.8398438,14919.8496094,8457.3203125,1968.9200439,9797.1298828,14590.1601563,38638.8203125,47096.1484375,49065.0703125,5.0,15.0,30.0,50.0,50.0,19.2700005,20.0,30.0,100.0,150.0,169.2700043,100,0.67,0.48,0.0,0.67,86,150,306.0,0,95,100
91,91,409161,55635,5.0,15.0,30.0,50.0,50.0,50.0,20.0,30.0,100.0,150.0,200.0,100,1319.5,3770.0,3262.5,3726.5,1357.1999512,978.75,5089.5,6786.0,12078.5,13435.7001953,14414.4501953,5.0,15.0,30.0,50.0,50.0,50.0,20.0,30.0,100.0,150.0,200.0,100,0.76,0.53,0.0,0.76,100,150,270.0,0,0,100
92,92,409162,55634,5.0,15.0,30.0,50.0,50.0,50.0,20.0,30.0,100.0,150.0,200.0,100,1294.1300049,3666.7600098,3156.2199707,3590.9299316,1340.0899658,980.5599976,4960.8901367,6592.8598633,11708.0195313,13048.1201172,14028.6796875,5.0,15.0,30.0,50.0,50.0,50.0,20.0,30.0,100.0,150.0,200.0,100,0.69,0.51,0.0,0.69,95,150,270.0,0,0,100
93,93,1481477,56918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,100
94,94,2499216,56911,5.0,15.0,30.0,50.0,50.0,37.7000008,20.0,30.0,100.0,150.0,187.6999969,100,802.0100098,2390.3500977,2577.8200684,1758.7900391,1125.4899902,740.6799927,3192.3601074,4405.3500977,7528.9702148,8654.4599609,9395.1396484,5.0,15.0,30.0,50.0,50.0,37.7000008,20.0,30.0,100.0,150.0,187.6999969,100,0.66,0.47,0.0,0.66,70,150,169.0,0,0,100
95,95,2499217,56912,5.0,15.0,30.0,50.0,50.0,42.7999992,20.0,30.0,100.0,150.0,192.8000031,100,808.7700195,2361.3300781,2284.4099121,1297.4300537,984.6799927,781.4400024,3170.1000977,4257.0698242,6751.9399414,7736.6201172,8518.0703125,5.0,15.0,30.0,50.0,50.0,42.7999992,20.0,30.0,100.0,150.0,192.8000031,100,0.57,0.44,0.0,0.57,70,150,142.0,1,0,100
96,96,2499218,56913,5.0,15.0,30.0,50.0,50.0,44.2999992,20.0,30.0,100.0,150.0,194.3000031,100,1067.4100342,2667.2199707,2101.7600098,1782.8199463,1128.3199463,933.9000244,3734.6298828,4523.0297852,7619.2099609,8747.5195313,9681.4199219,5.0,15.0,30.0,50.0,50.0,44.2999992,20.0,30.0,100.0,150.0,194.3000031,100,0.52,0.34,0.0,0.52,55,150,269.0,0,0,100
97,97,2499219,56914,5.0,15.0,30.0,50.0,50.0,24.9500008,20.0,30.0,100.0,150.0,174.9499969,100,1356.7600098,4053.2399902,2392.9599609,2016.5500488,1167.4699707,519.9799805,5410.0,6640.2797852,9819.5097656,10986.9804688,11506.9599609,5.0,15.0,30.0,50.0,50.0,24.9500008,20.0,30.0,100.0,150.0,174.9499969,100,0.16,0.11,0.0,0.16,85,150,269.0,0,0,100
98,98,2499220,56915,5.0,15.0,30.0,50.0,50.0,50.9000015,20.0,30.0,100.0,150.0,200.8999939,100,989.8099976,2152.4899902,1010.7800293,1548.2600098,1174.9799805,1077.8299561,3142.3000488,3488.0400391,5701.3398438,6876.3300781,7954.1601563,5.0,15.0,30.0,50.0,50.0,50.9000015,20.0,30.0,100.0,150.0,200.8999939,100,0.57,0.34,0.0,0.57,95,150,270.0,0,0,100
99,99,2499221,56963,5.0,15.0,30.0,50.0,50.0,46.1500015,20.0,30.0,100.0,150.0,196.1499939,100,3931.0100098,10070.4296875,11446.7998047,12797.0097656,4120.0297852,1190.5300293,14001.4404297,17909.0605469,38245.2617188,42365.2890625,43555.8203125,5.0,15.0,30.0,50.0,50.0,46.1500015,20.0,30.0,100.0,150.0,196.1499939,100,0.68,0.23,0.0,0.68,80,150,309.0,0,100,100
100,100,2499222,56932,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,849.9000244,2545.8601074,2624.6298828,2667.8200684,1528.1400146,1212.7399902,3395.7600098,4743.8100586,8688.2001953,10216.3398438,11429.0898438,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,0.62,0.43,0.0,0.62,85,150,154.0,0,0,100
101,101,2499223,56959,5.0,15.0,30.0,50.0,50.0,45.2000008,20.0,30.0,100.0,150.0,195.1999969,100,1944.0,5832.0,8507.9697266,5874.4301758,2153.7299805,1013.8200073,7776.0,11254.4296875,22158.4003906,24312.1308594,25325.9492188,5.0,15.0,30.0,50.0,50.0,45.2000008,20.0,30.0,100.0,150.0,195.1999969,100,0.8,0.52,0.0,0.8,85,150,265.0,0,10,100
102,102,2499224,56947,5.0,15.0,30.0,50.0,50.0,43.7599983,20.0,30.0,100.0,150.0,193.7599945,100,2181.1101074,6543.3198242,9532.8603516,7311.6699219,5727.6601563,1775.7800293,8724.4296875,12674.0898438,25568.9609375,31296.6308594,33072.4101563,5.0,15.0,30.0,50.0,50.0,43.7599983,20.0,30.0,100.0,150.0,193.7599945,100,0.68,0.43,0.0,0.68,85,150,259.0,0,100,100
103,103,2499225,56995,5.0,15.0,30.0,50.0,50.0,46.1599998,20.0,30.0,100.0,150.0,196.1600037,100,2164.4099121,6493.2299805,11846.5097656,7664.6000977,2478.3300781,1022.1199951,8657.6503906,12778.2998047,28168.75,30647.0898438,31669.2109375,5.0,15.0,30.0,50.0,50.0,46.1599998,20.0,30.0,100.0,150.0,196.1600037,100,0.77,0.5,0.0,0.77,85,150,,0,95,100
104,104,2499226,56986,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,1251.5300293,3738.1499023,4046.9299316,2961.6298828,751.1500244,792.3200073,4989.6801758,6743.5097656,11998.2402344,12749.3896484,13541.7099609,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,0.66,0.53,0.0,0.66,85,150,,0,0,100
105,105,2499227,56987,5.0,15.0,30.0,50.0,50.0,50.4500008,20.0,30.0,100.0,150.0,200.4499969,100,1196.0400391,3563.4699707,3795.7299805,2782.1298828,777.960022,759.7299805,4759.5097656,6399.1699219,11337.3798828,12115.3398438,12875.0703125,5.0,15.0,30.0,50.0,50.0,50.4500008,20.0,30.0,100.0,150.0,200.4499969,100,0.65,0.53,0.0,0.65,75,150,165.0,0,0,100
106,106,2499228,56924,5.0,15.0,30.0,50.0,50.0,47.5999985,20.0,30.0,100.0,150.0,197.6000061,100,2463.6499023,7390.9501953,10596.4003906,18934.7792969,6498.2700195,4359.8999023,9854.5996094,13420.3701172,39385.78125,45884.0507813,50243.9492188,5.0,15.0,30.0,50.0,50.0,47.5999985,20.0,30.0,100.0,150.0,197.6000061,100,0.96,0.53,0.0,0.96,85,150,282.0,0,90,100
107,107,2499229,56920,5.0,15.0,30.0,50.0,50.0,42.7999992,20.0,30.0,100.0,150.0,192.8000031,100,1337.0200195,4011.0600586,4929.4702148,3279.7800293,1424.2299805,962.3800049,5348.0800781,7387.3999023,13557.3398438,14981.5703125,15943.9501953,5.0,15.0,30.0,50.0,50.0,42.7999992,20.0,30.0,100.0,150.0,192.8000031,100,0.79,0.57,0.0,0.79,85,150,276.0,0,5,100
108,108,2499230,56921,5.0,15.0,30.0,50.0,50.0,45.2000008,20.0,30.0,100.0,150.0,195.1999969,100,1253.4899902,3481.4399414,3350.0800781,2142.5300293,1099.1300049,1002.6400146,4734.9301758,6508.3901367,10227.5400391,11326.6699219,12329.3095703,5.0,15.0,30.0,50.0,50.0,45.2000008,20.0,30.0,100.0,150.0,195.1999969,100,0.76,0.59,0.0,0.76,85,150,275.0,0,0,100
109,109,2499232,56929,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,1842.0799561,5498.3901367,5972.1499023,2979.1599121,918.710022,1293.8399658,7340.4702148,9433.6601563,16291.7802734,17210.5,18504.3398438,5.0,15.0,30.0,50.0,50.0,53.0,20.0,30.0,100.0,150.0,203.0,100,0.78,0.46,0.0,0.78,85,150,178.0,0,10,100
110,110,2499233,56972,5.0,15.0,30.0,50.0,50.0,47.75,20.0,30.0,100.0,150.0,197.75,100,2115.0300293,6237.4199219,5639.3798828,4100.0097656,2556.6899414,1016.7299805,8352.4501953,11051.25,18091.8398438,20648.5292969,21665.2597656,5.0,15.0,30.0,50.0,50.0,47.75,20.0,30.0,100.0,150.0,197.75,100,0.88,0.32,0.0,0.88,85,150,241.0,0,100,100
111,111,2499234,56993,5.0,15.0,30.0,50.0,50.0,34.1500015,20.0,30.0,100.0,150.0,184.1499939,100,2470.8701172,7412.6201172,12759.0,4548.1899414,1935.7199707,709.1199951,9883.5,14418.7001953,27190.6894531,29126.4003906,29835.5292969,5.0,15.0,30.0,50.0,50.0,34.1500015,20.0,30.0,100.0,150.0,184.1499939,100,0.67,0.51,0.0,0.67,50,150,282.0,0,95,100
112,112,2499235,56919,5.0,15.0,30.0,50.0,50.0,40.5999985,20.0,30.0,100.0,150.0,190.6000061,100,2699.4899902,7883.1298828,9926.8798828,10949.4404297,2449.3999023,1128.1500244,10582.6201172,14393.9501953,31458.9296875,33908.328125,35036.4804688,5.0,15.0,30.0,50.0,50.0,40.5999985,20.0,30.0,100.0,150.0,190.6000061,100,0.74,0.46,0.0,0.74,60,150,274.0,0,95,100
113,113,2499236,56982,5.0,15.0,30.0,50.0,50.0,4.5500002,20.0,30.0,100.0,150.0,154.5500031,100,2170.7199707,6498.2202148,7649.7402344,5582.8999023,2505.0700684,138.1600037,8668.9296875,11907.5898438,21901.5703125,24406.640625,24544.8007813,5.0,15.0,30.0,50.0,50.0,4.5500002,20.0,30.0,100.0,150.0,154.5500031,100,0.63,0.36,0.0,0.63,95,150,173.0,0,100,100
114,114,2499237,56926,5.0,15.0,30.0,50.0,50.0,9.5,20.0,30.0,100.0,150.0,159.5,100,2187.5100098,6447.0498047,11283.6796875,9865.5400391,1178.1099854,197.2299957,8634.5595703,12592.0,29783.7792969,30961.8808594,31159.109375,5.0,15.0,30.0,50.0,50.0,9.5,20.0,30.0,100.0,150.0,159.5,100,0.72,0.44,0.0,0.72,65,150,285.0,0,15,100
115,115,2499238,56960,5.0,15.0,30.0,50.0,50.0,52.5499992,20.0,30.0,100.0,150.0,202.5500031,100,1448.4799805,4192.1699219,4681.3398438,3048.6201172,1133.6300049,1191.4300537,5640.6499023,7771.2597656,13370.5996094,14504.2197266,15695.6601563,5.0,15.0,30.0,50.0,50.0,52.5499992,20.0,30.0,100.0,150.0,202.5500031,100,0.84,0.6,0.0,0.84,85,150,289.0,0,0,100
116,116,2499239,56942,5.0,15.0,30.0,50.0,50.0,50.4500008,20.0,30.0,100.0,150.0,200.4499969,100,1434.6099854,4209.4199219,6697.1801758,4597.4702148,1078.2099609,1085.0500488,5644.0297852,8041.1601563,16938.6796875,18016.890625,19101.9394531,5.0,15.0,30.0,50.0,50.0,50.4500008,20.0,30.0,100.0,150.0,200.4499969,100,0.85,0.5,0.0,0.85,85,150,262.0,0,0,100
117,117,2499240,56917,5.0,15.0,30.0,50.0,50.0,52.7000008,20.0,30.0,100.0,150.0,202.6999969,100,2683.8300781,7836.1601563,14631.5302734,23730.9804688,22713.0996094,10939.3203125,10519.9902344,15421.0996094,48882.5117188,71595.6015625,82534.921875,5.0,15.0,30.0,50.0,50.0,52.7000008,20.0,30.0,100.0,150.0,202.6999969,100,0.01,0.1,0.0,0.1,90,125,263.0,0,100,100
118,118,2506561,56985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,100,0,,1,0,100
119,119,2506562,56964,5.0,15.0,30.0,50.0,50.0,47.5999985,20.0,30.0,100.0,150.0,197.6000061,100,973.7600098,2427.4599609,2548.2399902,2158.0100098,1274.5300293,1007.9500122,3401.2199707,4282.0400391,8107.4702148,9381.9902344,10389.9501953,5.0,15.0,30.0,50.0,50.0,47.5999985,20.0,30.0,100.0,150.0,197.6000061,100,0.55,0.39,0.0,0.55,75,150,273.0,0,0,100
120,120,2506563,56961,5.0,15.0,30.0,50.0,50.0,47.9000015,20.0,30.0,100.0,150.0,197.8999939,100,2093.3200684,6272.1201172,8899.0,4994.75,1676.9799805,919.1099854,8365.4296875,12337.0800781,22259.1894531,23936.1699219,24855.2792969,5.0,15.0,30.0,50.0,50.0,47.9000015,20.0,30.0,100.0,150.0,197.8999939,100,0.78,0.56,0.0,0.78,70,150,284.0,0,5,100
121,121,2506564,56930,5.0,15.0,30.0,50.0,50.0,30.0499992,20.0,30.0,100.0,150.0,180.0500031,100,1853.5600586,5560.6899414,6802.5498047,3935.7399902,1041.9100342,1527.9699707,7414.25,10045.3203125,18152.5390625,19194.4492188,20722.4296875,5.0,15.0,30.0,50.0,50.0,30.0499992,20.0,30.0,100.0,150.0,180.0500031,100,0.8,0.48,0.0,0.8,50,150,209.0,0,5,100
